run_id,timestamp,CPU Model,CPU Cores,CPU Frequency,Total RAM,GPU Model,Operating System,DRL Algorithm Used,batch_size,buffer_size,learning_rate,beta,epsilon,lambda,num_epoch,normalize,hidden_units,num_layers,gamma,max_steps,time_horizon,3DBall.Environment.CumulativeReward.mean,Time Elapsed/s
robert-run141,2025-11-25T09:01:44Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.0064,0.2,0.99,3,True,128,2,0.99,500000,32,92.108335,717.000
robert-run142,2025-11-25T09:22:04Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.01,0.2,0.99,3,True,128,2,0.99,500000,32,100.000001,746.000
robert-run143,2025-11-25T09:34:59Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.01,0.2,0.99,3,True,128,2,0.99,500000,32,100.000001,722.000
robert-run144,2025-11-25T10:12:05Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.01,0.2,0.99,3,True,128,2,0.99,500000,32,100.000001,745.000
robert-run145,2025-11-25T12:53:24Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,5e-05,0.2,0.99,3,True,128,2,0.99,500000,32,100.000001,758.000
robert-run146,2025-11-25T13:14:10Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,5e-05,0.2,0.99,3,True,128,2,0.99,500000,32,100.000001,748.000
robert-run147,2025-11-25T14:05:30Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,5e-05,0.2,0.99,3,True,128,2,0.99,500000,32,100.000001,739.000
robert-run148,2025-11-25T14:49:48Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.0128,0.2,0.99,3,True,128,2,0.99,500000,32,100.000001,700.000
robert-run149,2025-11-25T15:50:00Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.0128,0.2,0.99,3,True,128,2,0.99,500000,32,100.000001,724.000
robert-run150,2025-11-25T16:44:19Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.0128,0.2,0.99,3,True,128,2,0.99,500000,32,100.000001,635.000
robert-run151,2025-11-25T16:58:45Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.001,0.1,0.99,3,True,128,2,0.99,500000,32,100.000001,666.000
robert-run152,2025-11-26T11:23:31Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.001,0.1,0.99,3,True,128,2,0.99,500000,32,100.000001,1078.000
robert-run153,2025-11-26T11:42:30Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.001,0.1,0.99,3,True,128,2,0.99,500000,32,100.000001,823.000
robert-run154,2025-11-26T12:06:14Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,32,100.000001,792.000
robert-run155,2025-11-26T12:40:32Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,1500.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,32,92.446155,765.000
robert-run156,2025-11-26T12:59:16Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,32,92.961540,720.000
robert-run157,2025-11-26T13:19:57Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.001,0.3,0.99,3,True,128,2,0.99,500000,32,100.000001,597.000
robert-run158,2025-11-26T13:50:35Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.001,0.3,0.99,3,True,128,2,0.99,500000,32,100.000001,532.000
robert-run159,2025-11-26T14:08:06Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.001,0.3,0.99,3,True,128,2,0.99,500000,32,100.000001,729.000
robert-run166,2025-11-26T20:10:35Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,1e-05,0.001,0.2,0.99,3,True,128,2,0.99,500000,64,65.300006,738.000
robert-run167,2025-11-27T07:49:47Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,1e-05,0.001,0.2,0.99,3,True,128,2,0.99,500000,64,82.478579,788.000
robert-run168,2025-11-27T08:04:50Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,1e-05,0.001,0.2,0.99,3,True,128,2,0.99,500000,64,59.559096,724.000
robert-run169,2025-11-27T08:43:07Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,1500.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,2e-05,0.001,0.2,0.99,3,True,128,2,0.99,500000,64,100.000009,629.000
robert-run170,2025-11-27T09:50:56Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,2e-05,0.001,0.2,0.99,3,True,128,2,0.99,500000,64,100.000009,734.000
robert-run171,2025-11-27T10:04:02Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,2e-05,0.001,0.2,0.99,3,True,128,2,0.99,500000,64,97.192316,719.000
robert-run172,2025-11-27T10:18:41Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,1500.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,4e-05,0.001,0.2,0.99,3,True,128,2,0.99,500000,64,100.000009,710.000
robert-run173,2025-11-27T10:34:22Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,4e-05,0.001,0.2,0.99,3,True,128,2,0.99,500000,64,100.000009,704.000
robert-run174,2025-11-27T12:06:27Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,4e-05,0.001,0.2,0.99,3,True,128,2,0.99,500000,64,100.000009,684.000
robert-run175,2025-11-27T12:38:59Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,8e-05,0.001,0.2,0.99,3,True,128,2,0.99,500000,64,100.000009,690.000
robert-run176,2025-11-27T18:59:51Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,8e-05,0.001,0.2,0.99,3,True,128,2,0.99,500000,64,100.000009,722.000
robert-run177,2025-11-28T08:11:14Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,8e-05,0.001,0.2,0.99,3,True,128,2,0.99,500000,64,100.000009,577.000
robert-run178,2025-11-28T08:22:57Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.00016,0.001,0.2,0.99,3,True,128,2,0.99,500000,64,100.000009,698.000
robert-run179,2025-11-28T08:42:18Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.00016,0.001,0.2,0.99,3,True,128,2,0.99,500000,64,100.000009,724.000
robert-run180,2025-11-28T08:58:32Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.00016,0.001,0.2,0.99,3,True,128,2,0.99,500000,64,100.000009,710.000
robert-run181,2025-11-28T09:18:33Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.00032,0.001,0.2,0.99,3,True,128,2,0.99,500000,64,100.000009,690.000
robert-run182,2025-11-28T09:45:28Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.00032,0.001,0.2,0.99,3,True,128,2,0.99,500000,64,100.000009,704.000
robert-run183,2025-11-28T09:59:08Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.00032,0.001,0.2,0.99,3,True,128,2,0.99,500000,64,100.000009,696.000
robert-run184,2025-11-28T11:07:19Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.00064,0.001,0.2,0.99,3,True,128,2,0.99,500000,64,100.000009,694.000
robert-run185,2025-11-28T11:25:14Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,1500.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.00064,0.001,0.2,0.99,3,True,128,2,0.99,500000,64,100.000009,705.000
robert-run186,2025-11-28T11:53:16Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.00064,0.001,0.2,0.99,3,True,128,2,0.99,500000,64,100.000009,716.000
robert-run187,2025-11-28T12:22:43Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.001,0.001,0.2,0.99,3,True,128,2,0.99,500000,64,100.000009,708.000
robert-run188,2025-11-28T12:37:47Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.001,0.001,0.2,0.99,3,True,128,2,0.99,500000,64,100.000009,709.000
robert-run189,2025-11-28T13:15:42Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.001,0.001,0.2,0.99,3,True,128,2,0.99,500000,64,100.000009,718.000
robert-run190,2025-11-29T12:10:57Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,5e-06,0.001,0.2,0.99,3,True,128,2,0.99,500000,64,3.281818,777.000
robert-run191,2025-11-29T12:46:26Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,5e-06,0.001,0.2,0.99,3,True,128,2,0.99,500000,64,3.043103,687.000
robert-run192,2025-11-29T13:10:41Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,5e-06,0.001,0.2,0.99,3,True,128,2,0.99,500000,64,2.833766,732.000
robert-run193,2025-11-29T13:50:17Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.00128,0.001,0.2,0.99,3,True,128,2,0.99,500000,64,100.000009,729.000
robert-run194,2025-11-29T14:03:45Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,1500.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.00128,0.001,0.2,0.99,3,True,128,2,0.99,500000,64,100.000009,744.000
robert-run195,2025-11-29T14:20:46Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.00128,0.001,0.2,0.99,3,True,128,2,0.99,500000,64,100.000009,733.000
robert-run196,2025-11-29T14:34:24Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.0001,0.2,0.99,3,True,128,2,0.99,500000,64,100.000009,711.000
robert-run197,2025-11-30T16:06:39Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.0001,0.2,0.99,3,True,128,2,0.99,500000,64,100.000009,775.000
robert-run198,2025-11-30T16:20:37Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,1500.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.0001,0.2,0.99,3,True,128,2,0.99,500000,64,100.000009,623.000
robert-run199,2025-11-30T16:32:52Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.0002,0.2,0.99,3,True,128,2,0.99,500000,64,95.633341,723.000
robert-run200,2025-11-30T16:46:16Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.0002,0.2,0.99,3,True,128,2,0.99,500000,64,100.000009,701.000
robert-run201,2025-11-30T17:01:31Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.0002,0.2,0.99,3,True,128,2,0.99,500000,64,100.000009,605.000
robert-run202,2025-11-30T17:13:10Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.0004,0.2,0.99,3,True,128,2,0.99,500000,64,100.000009,707.000
robert-run203,2025-11-30T17:34:01Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.0004,0.2,0.99,3,True,128,2,0.99,500000,64,100.000009,717.000
robert-run204,2025-11-30T17:51:18Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.0004,0.2,0.99,3,True,128,2,0.99,500000,64,92.500008,693.000
robert-run205,2025-11-30T18:03:35Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.0008,0.2,0.99,3,True,128,2,0.99,500000,64,100.000009,715.000
robert-run206,2025-11-30T18:17:57Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.0008,0.2,0.99,3,True,128,2,0.99,500000,64,100.000009,721.000
robert-run207,2025-11-30T18:43:46Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,1500.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.0008,0.2,0.99,3,True,128,2,0.99,500000,64,100.000009,702.000
robert-run208,2025-11-30T18:59:27Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,1500.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.0016,0.2,0.99,3,True,128,2,0.99,500000,64,100.000009,606.000
robert-run209,2025-11-30T19:13:11Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.0016,0.2,0.99,3,True,128,2,0.99,500000,64,100.000009,731.000
robert-run210,2025-11-30T19:26:27Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.0016,0.2,0.99,3,True,128,2,0.99,500000,64,100.000009,736.000
robert-run211,2025-12-01T08:24:45Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.0032,0.2,0.99,3,True,128,2,0.99,500000,64,92.469239,742.000
robert-run212,2025-12-01T08:39:14Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,1500.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.0032,0.2,0.99,3,True,128,2,0.99,500000,64,100.000009,707.000
robert-run213,2025-12-01T08:56:46Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.0032,0.2,0.99,3,True,128,2,0.99,500000,64,100.000009,722.000
robert-run214,2025-12-01T09:10:11Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.0064,0.2,0.99,3,True,128,2,0.99,500000,64,100.000009,717.000
robert-run215,2025-12-01T09:24:13Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.0064,0.2,0.99,3,True,128,2,0.99,500000,64,100.000009,702.000
robert-run216,2025-12-01T09:37:37Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.0064,0.2,0.99,3,True,128,2,0.99,500000,64,100.000009,622.000
robert-run217,2025-12-01T10:08:34Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.01,0.2,0.99,3,True,128,2,0.99,500000,64,100.000009,710.000
robert-run218,2025-12-01T10:29:19Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,1500.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.01,0.2,0.99,3,True,128,2,0.99,500000,64,92.392316,642.000
robert-run219,2025-12-01T10:40:48Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.01,0.2,0.99,3,True,128,2,0.99,500000,64,100.000009,728.000
robert-timehorizon-1,2025-12-01T12:30:32Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,32,100.000001,608.000
robert-timehorizon-2,2025-12-01T12:41:09Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,32,100.000001,721.000
robert-timehorizon-3,2025-12-01T12:53:17Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,32,100.000001,572.000
robert-timehorizon-4,2025-12-01T13:03:06Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,64,100.000009,555.000
robert-timehorizon-5,2025-12-01T13:12:29Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,64,100.000009,551.000
robert-timehorizon-6,2025-12-01T13:23:26Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,64,92.692316,540.000
robert-timehorizon-7,2025-12-01T14:42:00Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,128,100.000016,543.000
robert-timehorizon-8,2025-12-01T15:02:36Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,128,100.000016,478.000
robert-timehorizon-9,2025-12-01T15:10:44Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,128,100.000016,413.000
robert-timehorizon-10,2025-12-01T15:18:23Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,256,100.000017,444.000
robert-timehorizon-11,2025-12-01T15:26:02Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,256,100.000017,426.000
robert-timehorizon-12,2025-12-01T15:33:49Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,256,100.000017,512.000
robert-timehorizon-13,2025-12-01T15:45:20Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,512,100.000015,431.000
robert-timehorizon-14,2025-12-01T15:52:45Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,512,100.000015,427.000
robert-timehorizon-15,2025-12-01T16:00:09Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,512,100.000015,434.000
robert-timehorizon-16,2025-12-01T16:07:52Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1024,92.492322,452.000
robert-timehorizon-17,2025-12-01T16:15:39Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1024,100.000015,430.000
robert-timehorizon-18,2025-12-01T16:23:59Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1024,92.515399,515.000
robert-timehorizon-19,2025-12-01T16:33:55Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,2048,100.000015,527.000
robert-timehorizon-20,2025-12-01T16:42:57Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,1500.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,2048,100.000015,503.000
robert-timehorizon-21,2025-12-01T16:51:39Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,2048,100.000015,520.000
robert-run220,2025-12-27T13:33:59Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,512,4096,1e-05,0.001,0.2,0.99,3,True,128,2,0.99,500000,32,1.576339,482.000
robert-run221,2025-12-27T13:43:30Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,512,4096,1e-05,0.001,0.2,0.99,3,True,128,2,0.99,500000,32,1.555654,524.000
robert-run222,2025-12-27T13:52:52Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,512,4096,1e-05,0.001,0.2,0.99,3,True,128,2,0.99,500000,32,1.706557,531.000
robert-run223,2025-12-27T14:02:47Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,512,4096,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,32,100.000001,510.000
robert-run224,2025-12-27T15:45:55Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,512,4096,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,32,93.900001,630.000
robert-run225,2025-12-27T15:56:39Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,512,4096,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,32,94.838463,501.000
